questionCode,questionDescription,questionDetail,answer1Code,answer1Detail,answer2Code,answer2Detail,answer3Code,answer3Detail,answer4Code,answer4Detail,correctAnswerCode,countDown
61acc08c-a9bb-4732-8ea1-7d23b0e10610,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1610,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491610,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031610,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031610,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031608,341
61acc08c-a9bb-4732-8ea1-7d23b0e10611,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1611,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491611,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031611,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031611,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031609,342
61acc08c-a9bb-4732-8ea1-7d23b0e10612,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1612,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491612,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031612,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031612,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031610,343
61acc08c-a9bb-4732-8ea1-7d23b0e10613,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1613,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491613,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031613,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031613,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031611,344
61acc08c-a9bb-4732-8ea1-7d23b0e10614,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1614,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491614,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031614,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031614,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031612,345
61acc08c-a9bb-4732-8ea1-7d23b0e10615,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1615,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491615,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031615,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031615,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031613,346
61acc08c-a9bb-4732-8ea1-7d23b0e10616,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1616,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491616,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031616,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031616,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031614,347
61acc08c-a9bb-4732-8ea1-7d23b0e10617,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1617,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491617,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031617,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031617,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031615,348
61acc08c-a9bb-4732-8ea1-7d23b0e10618,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1618,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491618,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031618,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031618,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031616,349
61acc08c-a9bb-4732-8ea1-7d23b0e10619,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1619,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491619,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031619,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031619,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031617,350
61acc08c-a9bb-4732-8ea1-7d23b0e10620,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1620,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491620,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031620,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031620,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031618,351
61acc08c-a9bb-4732-8ea1-7d23b0e10621,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1621,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491621,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031621,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031621,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031619,352
61acc08c-a9bb-4732-8ea1-7d23b0e10622,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1622,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491622,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031622,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031622,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031620,353
61acc08c-a9bb-4732-8ea1-7d23b0e10623,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1623,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491623,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031623,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031623,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031621,354
61acc08c-a9bb-4732-8ea1-7d23b0e10624,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1624,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491624,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031624,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031624,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031622,355
61acc08c-a9bb-4732-8ea1-7d23b0e10625,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1625,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491625,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031625,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031625,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031623,356
61acc08c-a9bb-4732-8ea1-7d23b0e10626,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1626,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491626,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031626,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031626,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031624,357
61acc08c-a9bb-4732-8ea1-7d23b0e10627,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1627,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491627,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031627,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031627,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031625,358
61acc08c-a9bb-4732-8ea1-7d23b0e10628,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1628,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491628,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031628,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031628,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031626,359
61acc08c-a9bb-4732-8ea1-7d23b0e10629,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1629,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491629,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031629,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031629,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031627,360
61acc08c-a9bb-4732-8ea1-7d23b0e10630,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1630,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491630,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031630,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031630,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031628,361
61acc08c-a9bb-4732-8ea1-7d23b0e10631,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1631,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491631,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031631,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031631,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031629,362
61acc08c-a9bb-4732-8ea1-7d23b0e10632,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1632,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491632,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031632,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031632,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031630,363
61acc08c-a9bb-4732-8ea1-7d23b0e10633,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1633,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491633,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031633,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031633,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031631,364
61acc08c-a9bb-4732-8ea1-7d23b0e10634,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1634,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491634,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031634,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031634,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031632,365
61acc08c-a9bb-4732-8ea1-7d23b0e10635,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1635,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491635,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031635,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031635,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031633,366
61acc08c-a9bb-4732-8ea1-7d23b0e10636,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1636,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491636,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031636,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031636,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031634,367
61acc08c-a9bb-4732-8ea1-7d23b0e10637,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1637,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491637,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031637,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031637,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031635,368
61acc08c-a9bb-4732-8ea1-7d23b0e10638,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1638,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491638,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031638,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031638,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031636,369
61acc08c-a9bb-4732-8ea1-7d23b0e10639,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1639,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491639,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031639,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031639,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031637,370
61acc08c-a9bb-4732-8ea1-7d23b0e10640,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1640,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491640,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031640,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031640,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031638,371
61acc08c-a9bb-4732-8ea1-7d23b0e10641,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1641,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491641,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031641,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031641,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031639,372
61acc08c-a9bb-4732-8ea1-7d23b0e10642,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1642,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491642,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031642,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031642,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031640,373
61acc08c-a9bb-4732-8ea1-7d23b0e10643,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1643,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491643,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031643,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031643,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031641,374
61acc08c-a9bb-4732-8ea1-7d23b0e10644,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1644,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491644,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031644,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031644,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031642,375
61acc08c-a9bb-4732-8ea1-7d23b0e10645,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1645,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491645,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031645,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031645,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031643,376
61acc08c-a9bb-4732-8ea1-7d23b0e10646,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1646,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491646,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031646,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031646,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031644,377
61acc08c-a9bb-4732-8ea1-7d23b0e10647,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1647,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491647,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031647,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031647,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031645,378
61acc08c-a9bb-4732-8ea1-7d23b0e10648,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1648,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491648,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031648,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031648,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031646,379
61acc08c-a9bb-4732-8ea1-7d23b0e10649,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1649,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491649,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031649,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031649,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031647,380
61acc08c-a9bb-4732-8ea1-7d23b0e10650,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1650,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491650,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031650,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031650,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031648,381
61acc08c-a9bb-4732-8ea1-7d23b0e10651,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1651,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491651,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031651,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031651,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031649,382
61acc08c-a9bb-4732-8ea1-7d23b0e10652,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1652,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491652,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031652,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031652,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031650,383
61acc08c-a9bb-4732-8ea1-7d23b0e10653,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1653,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491653,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031653,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031653,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031651,384
61acc08c-a9bb-4732-8ea1-7d23b0e10654,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1654,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491654,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031654,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031654,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031652,385
61acc08c-a9bb-4732-8ea1-7d23b0e10655,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1655,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491655,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031655,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031655,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031653,386
61acc08c-a9bb-4732-8ea1-7d23b0e10656,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1656,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491656,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031656,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031656,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031654,387
61acc08c-a9bb-4732-8ea1-7d23b0e10657,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1657,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491657,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031657,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031657,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031655,388
61acc08c-a9bb-4732-8ea1-7d23b0e10658,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1658,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491658,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031658,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031658,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031656,389
61acc08c-a9bb-4732-8ea1-7d23b0e10659,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1659,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491659,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031659,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031659,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031657,390
61acc08c-a9bb-4732-8ea1-7d23b0e10660,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1660,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491660,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031660,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031660,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031658,391
61acc08c-a9bb-4732-8ea1-7d23b0e10661,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1661,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491661,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031661,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031661,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031659,392
61acc08c-a9bb-4732-8ea1-7d23b0e10662,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1662,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491662,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031662,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031662,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031660,393
61acc08c-a9bb-4732-8ea1-7d23b0e10663,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1663,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491663,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031663,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031663,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031661,394
61acc08c-a9bb-4732-8ea1-7d23b0e10664,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1664,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491664,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031664,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031664,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031662,395
61acc08c-a9bb-4732-8ea1-7d23b0e10665,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1665,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491665,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031665,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031665,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031663,396
61acc08c-a9bb-4732-8ea1-7d23b0e10666,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1666,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491666,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031666,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031666,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031664,397
61acc08c-a9bb-4732-8ea1-7d23b0e10667,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1667,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491667,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031667,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031667,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031665,398
61acc08c-a9bb-4732-8ea1-7d23b0e10668,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1668,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491668,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031668,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031668,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031666,399
61acc08c-a9bb-4732-8ea1-7d23b0e10669,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1669,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491669,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031669,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031669,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031667,400
61acc08c-a9bb-4732-8ea1-7d23b0e10670,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1670,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491670,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031670,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031670,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031668,401
61acc08c-a9bb-4732-8ea1-7d23b0e10671,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1671,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491671,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031671,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031671,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031669,402
61acc08c-a9bb-4732-8ea1-7d23b0e10672,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1672,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491672,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031672,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031672,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031670,403
61acc08c-a9bb-4732-8ea1-7d23b0e10673,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae1673,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624491673,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692031673,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692031673,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692031671,404
